-9.185554153049764192e-01,-1.023541865631812708e+00,-1.606768734911429020e+00,0.000000000000000000e+00
-1.008384423601754509e+00,-9.809535352636240546e-01,-2.210544496101812806e-01,0.000000000000000000e+00
-1.060829878161577922e+00,-9.046423575855270238e-01,-1.010976825388379963e+00,0.000000000000000000e+00
-1.369568445029366810e+00,-6.386076944128398214e-01,-7.622178968791955000e-01,0.000000000000000000e+00
-7.498537345386275810e-01,-1.287573563273478605e+00,-5.563974888715478295e-01,0.000000000000000000e+00
-1.443304229875133071e+00,-8.144194922564066408e-01,-3.073171108910958127e-01,0.000000000000000000e+00
-1.313235089254605858e+00,-1.179079065932691961e+00,-9.684874714378068905e-01,0.000000000000000000e+00
-1.159212981345031812e+00,-1.490362832650048208e+00,-9.783184836456212397e-01,0.000000000000000000e+00
-1.335929930222996553e+00,-8.502369236577522749e-01,-1.290747471613497455e+00,0.000000000000000000e+00
-5.098677056286666787e-01,-1.247686438860821534e+00,-1.101844793789716448e+00,0.000000000000000000e+00
-7.427432677349550261e-01,-1.389233473055751844e+00,-9.280708530218001462e-01,0.000000000000000000e+00
-5.866451669481712594e-01,-1.508330832174817671e+00,-9.416136473852605437e-01,0.000000000000000000e+00
-9.178178445486074866e-01,-7.527658998369923804e-01,-1.391158159973915343e+00,0.000000000000000000e+00
-1.417565044877800773e+00,-8.349475847136376139e-01,-9.060852002422289386e-01,0.000000000000000000e+00
-9.207872055319333837e-01,-8.904434566702379428e-01,-1.215042698540988342e+00,0.000000000000000000e+00
-9.265549321976246366e-01,-9.073223464877286926e-01,-1.225897753073438512e+00,0.000000000000000000e+00
-4.099902944495357193e-01,-8.501608739548323079e-01,-1.376723243568439781e+00,0.000000000000000000e+00
-7.923795190714306713e-01,-1.308221407153546068e+00,-7.511019940922762927e-01,0.000000000000000000e+00
-6.336199083335036786e-01,-1.259522536141880700e+00,-6.953537188151195370e-01,0.000000000000000000e+00
-8.694672096205114942e-01,-7.400417520734980936e-01,-4.001813924989273685e-01,0.000000000000000000e+00
-1.077598535730668328e+00,-1.238352303420869216e+00,-1.281289160920221049e+00,0.000000000000000000e+00
-1.257981863908180564e+00,-1.024381701324101668e+00,-8.921182731315001613e-01,0.000000000000000000e+00
-9.125026866504548639e-01,-7.384216890707884229e-01,-9.958884407774569736e-01,0.000000000000000000e+00
-5.403521659511956177e-01,-1.083691839135929591e+00,-1.398069812614809448e-01,0.000000000000000000e+00
-8.021466123465920139e-01,-1.271057019189972825e+00,-1.338645942306056380e+00,0.000000000000000000e+00
-8.474288259628992570e-01,-1.070665137391494159e+00,-7.742132188183392660e-01,0.000000000000000000e+00
-8.503491231859928723e-01,-1.023030524350918347e+00,-1.267779685741863727e+00,0.000000000000000000e+00
-1.479036753719217945e+00,-1.141200425785269479e+00,-7.291829224515748997e-01,0.000000000000000000e+00
-9.322976135755250970e-01,-1.393937191032636136e+00,-9.452353827013530996e-01,0.000000000000000000e+00
-8.781519458008882895e-01,-1.279500262527254240e+00,-9.513878531661439375e-01,0.000000000000000000e+00
-9.815927870031183611e-01,-1.361438943906577936e+00,-8.868577023280009852e-01,0.000000000000000000e+00
-8.226643620097626730e-01,-6.575091248889231021e-01,-6.667585312610430082e-01,0.000000000000000000e+00
-1.435657306538900002e+00,-1.296566317287011216e+00,-8.371315480307203183e-01,0.000000000000000000e+00
-8.375266165321955114e-01,-8.371276207672972980e-01,2.183406723524643489e-01,0.000000000000000000e+00
-8.194685691632881408e-01,-6.409026144402087954e-01,-6.983181535544208396e-01,0.000000000000000000e+00
-7.940119997966548215e-01,-1.099696888926432470e+00,-7.599928589278731605e-01,0.000000000000000000e+00
-1.244388791114699799e+00,-1.074888618960613051e+00,-1.153485430436004044e+00,0.000000000000000000e+00
-9.741091238073120717e-01,-2.680406923691002197e-01,-1.590481100414289140e+00,0.000000000000000000e+00
-7.829854730915777328e-01,-1.509985537166202096e+00,-1.149237959630750705e+00,0.000000000000000000e+00
-6.556435854183078060e-01,-9.796728731619220865e-01,-1.340812823460897585e+00,0.000000000000000000e+00
-1.226198894002837436e+00,-7.850923220643155620e-01,-1.230962208321152662e+00,0.000000000000000000e+00
-9.315497837813364601e-01,-9.855889188739399565e-01,-1.206054122259182515e+00,0.000000000000000000e+00
-3.220253501676482166e-01,-7.995372037367972640e-01,-1.640406316044295654e+00,0.000000000000000000e+00
-9.410379685762635393e-01,-1.209275255333888133e+00,-7.304369108591068915e-01,0.000000000000000000e+00
-1.250617062636587562e+00,-1.036282848565799108e+00,-8.403090009010882877e-01,0.000000000000000000e+00
-7.262241690301087793e-01,-1.379567051361285213e+00,-1.105778578539854617e+00,0.000000000000000000e+00
-1.150190894728601254e+00,-1.206600843690279978e+00,-4.417143495909549022e-01,0.000000000000000000e+00
-8.719335382651403066e-01,-1.398726516085847971e+00,-7.097465669710030234e-01,0.000000000000000000e+00
-3.289152866799063268e-01,-6.735058171659182857e-01,-1.480466970086716794e+00,0.000000000000000000e+00
-1.153128259091729335e+00,-5.993675175508894615e-01,-1.223784734190956458e+00,0.000000000000000000e+00
-8.596519737224476154e-01,-7.550392038034730025e-01,-1.293121152280071184e+00,0.000000000000000000e+00
-1.018823570368779796e+00,-2.024978730013381245e+00,-1.323939815354400196e+00,0.000000000000000000e+00
-1.079869062282061698e+00,-1.394583688106125985e+00,-4.837862201370655146e-01,0.000000000000000000e+00
-1.452250413040733212e+00,-1.139154284976213294e+00,-9.586561993170675811e-01,0.000000000000000000e+00
-5.442293675788819618e-01,-1.454059480375605284e+00,-6.321753251442741028e-01,0.000000000000000000e+00
-9.967640219742619490e-01,-1.310380288047093611e+00,-8.538700506651064615e-01,0.000000000000000000e+00
-9.370517971648096855e-01,-1.189805242189528434e+00,-9.779266426002888313e-01,0.000000000000000000e+00
-1.121846857951506848e+00,-9.641026635070357731e-01,-7.906158959849873824e-01,0.000000000000000000e+00
-4.984574453652172998e-01,-1.391431629935032444e+00,-3.254756210930919158e-01,0.000000000000000000e+00
-1.617304363911725940e+00,-1.047998661517755892e+00,-8.139577640841155759e-01,0.000000000000000000e+00
-9.111425693972518003e-01,-1.196914878052623976e+00,-1.065814034288878220e+00,0.000000000000000000e+00
-1.155900584211375870e+00,-1.186373500457524655e+00,-7.313322268558205552e-01,0.000000000000000000e+00
-8.871017904398572629e-01,-1.219117253360908038e+00,-7.155215410827173717e-01,0.000000000000000000e+00
-9.028233590151452104e-01,-7.429504280798422400e-01,-8.008938778987273466e-01,0.000000000000000000e+00
-3.707378394859868198e-01,-2.505205771173932283e-01,3.341998600412997011e-01,1.000000000000000000e+00
2.729658809907635209e-01,-9.347476988386905702e-03,5.247040094012214717e-02,1.000000000000000000e+00
5.713891118896206045e-01,-2.645587677961751538e-01,2.446693869216636508e-01,1.000000000000000000e+00
-9.042330307863508110e-02,-9.734999356800222436e-02,4.913879466293163967e-01,1.000000000000000000e+00
3.691374132153849019e-01,3.638125692897075658e-01,5.838278711964837164e-01,1.000000000000000000e+00
9.393203535897880901e-03,3.049786402547003950e-01,-1.387555117802697635e-01,1.000000000000000000e+00
1.449716000364629220e-01,-5.820174327311872925e-02,4.337791425338155538e-02,1.000000000000000000e+00
2.661623132327020635e-01,-3.659194136612733961e-01,9.357440367376563817e-01,1.000000000000000000e+00
-4.499046503159345733e-01,-5.430016551399079461e-01,5.179229277255622543e-01,1.000000000000000000e+00
3.540423197903473929e-01,2.791148674066702418e-01,2.810046544143307568e-01,1.000000000000000000e+00
-5.476923318139944805e-03,-4.012643535502336545e-01,3.390082902510214991e-02,1.000000000000000000e+00
-3.028359237402367121e-01,4.360868020247129495e-01,-6.576606032638042387e-02,1.000000000000000000e+00
-3.691735694527153999e-01,-1.437281177884153494e-01,1.846685603616284310e-01,1.000000000000000000e+00
-2.521052841310714165e-01,-3.677081393946614596e-01,1.089802340286567667e-01,1.000000000000000000e+00
1.095523810428280231e-01,-2.267118801718886467e-01,-2.106547342737781492e-01,1.000000000000000000e+00
1.037758868212485391e-01,-6.476030049482072171e-01,-6.294369350748808545e-01,1.000000000000000000e+00
-3.212980233524692086e-01,-9.545646816628021447e-02,1.390420902792226521e-01,1.000000000000000000e+00
6.597993584252250798e-01,3.835570438073142019e-01,-7.152668504392199755e-02,1.000000000000000000e+00
-8.504306708936185469e-03,-4.483447617539628727e-01,-8.279326111136383129e-03,1.000000000000000000e+00
-1.290920677835991626e-01,1.443241277033671111e-01,-3.699489245748570632e-01,1.000000000000000000e+00
2.322588219441647506e-01,6.854616802465799408e-01,-4.863901703850048719e-02,1.000000000000000000e+00
1.796509435943475230e-01,3.086417759458197629e-01,-1.794312498202546291e-01,1.000000000000000000e+00
1.002172045149454099e-01,5.631492829602960208e-03,4.368207922643125435e-02,1.000000000000000000e+00
-3.457004847946484882e-01,1.096128315667228847e-02,2.227116063807128010e-01,1.000000000000000000e+00
6.489711504288013799e-01,4.289989551917802180e-01,9.629324685911785364e-01,1.000000000000000000e+00
-3.431682625972947154e-01,3.901136483766671215e-01,8.199303759242219936e-02,1.000000000000000000e+00
9.793096432006295204e-01,-3.614819824301283013e-01,-3.755350242615130840e-01,1.000000000000000000e+00
-2.680565400852526481e-01,-9.498350433355761124e-01,-2.351247935980114723e-01,1.000000000000000000e+00
-3.394944470348819632e-01,6.725814599087776013e-02,1.528379187108999948e-01,1.000000000000000000e+00
8.390491067779100032e-01,4.250424619240537605e-01,-2.579991581058529437e-01,1.000000000000000000e+00
-4.017832554236122067e-01,2.199929413847848680e-01,-5.904262394101417177e-01,1.000000000000000000e+00
8.190532596876410887e-01,5.274616570646711855e-01,-2.098217302987824273e-01,1.000000000000000000e+00
-7.661370523298586255e-01,6.054701322985786005e-01,-5.122377602343203273e-02,1.000000000000000000e+00
5.535682834461495005e-01,-7.130497260540090698e-01,-2.680486590680266068e-01,1.000000000000000000e+00
2.345053804690809800e-03,2.101036025625319797e-02,-2.012753977106163106e-01,1.000000000000000000e+00
2.785469577020304732e-01,-4.774543708533989794e-01,-6.367404142180506377e-02,1.000000000000000000e+00
5.379784198081704466e-02,2.300640406442193697e-01,3.182438482413966208e-01,1.000000000000000000e+00
-5.029552335414073649e-01,-6.860767142021140241e-01,5.713944454081916202e-01,1.000000000000000000e+00
1.486153441324092606e-01,-3.347333551967670573e-01,6.936962521402901816e-01,1.000000000000000000e+00
5.173126911025206082e-02,5.273977338481594668e-01,3.019518283411189510e-02,1.000000000000000000e+00
9.215944889055506239e-01,7.850122894769505644e-01,-1.113401519919118426e-01,1.000000000000000000e+00
4.344997382596105795e-01,2.886208988631734362e-01,6.120706397587492020e-01,1.000000000000000000e+00
-4.315268901882904351e-01,3.068115401238976081e-01,4.733418203292020787e-01,1.000000000000000000e+00
-7.865322092710304025e-01,-5.291692938551937342e-01,-9.119723542753038759e-01,1.000000000000000000e+00
-1.204823990842125853e-01,3.208946521376628280e-01,6.718744989925823363e-01,1.000000000000000000e+00
3.313619315930754067e-02,7.283390138220630083e-01,-6.172001352830165377e-01,1.000000000000000000e+00
-7.617757852155077058e-01,-2.484168614530592872e-02,1.717592903274531013e-01,1.000000000000000000e+00
-1.462153584912477718e-02,-9.245882150468168748e-01,-3.985569330161242013e-02,1.000000000000000000e+00
-5.833764955408096142e-01,2.994866683699026200e-01,1.639477197409499321e-01,1.000000000000000000e+00
-4.203270185811887605e-01,-2.298082717106223749e-01,-4.736946875261314194e-01,1.000000000000000000e+00
-2.803094445422680409e-02,4.271526313655319429e-01,-4.408300893596766579e-01,1.000000000000000000e+00
2.254164545039605283e-01,-2.371384160535837948e-01,-3.545835100902779979e-01,1.000000000000000000e+00
-4.786543210293251610e-02,-4.629744412228949946e-01,-2.475994964903673601e-01,1.000000000000000000e+00
-5.357072793145712941e-01,8.786517908606712446e-01,1.577033986737638380e-02,1.000000000000000000e+00
-3.129267602923987424e-01,9.569472524421146487e-02,-5.023463097773394476e-02,1.000000000000000000e+00
-9.882060910343846982e-02,2.746636981627643692e-01,3.387677466291948991e-01,1.000000000000000000e+00
-2.372473256397578945e-01,-2.575137457531673779e-01,-1.230068584315522628e-01,1.000000000000000000e+00
-1.029450440638851827e+00,-6.776140427952149770e-01,6.112847557402369958e-01,1.000000000000000000e+00
7.356519256362538117e-01,-1.113723026590777015e-01,2.578441124587056987e-01,1.000000000000000000e+00
1.391953007133323594e-01,1.376917356465084064e+00,5.006891215742040879e-01,1.000000000000000000e+00
-5.720648601380839277e-02,-4.273306760865303588e-01,-7.184246348600659138e-01,1.000000000000000000e+00
9.099170414967504283e-02,-3.382503362576661510e-01,-6.360511951823288879e-01,1.000000000000000000e+00
-2.891561843148783839e-01,-4.836829714021950721e-01,7.545126767384796596e-01,1.000000000000000000e+00
3.942812856410727873e-01,-3.565473588835973463e-03,6.618511394920976176e-01,1.000000000000000000e+00
3.460015904083827559e-02,-3.851780044233224509e-01,6.811617949883191914e-01,1.000000000000000000e+00
2.410078982872556064e-01,-4.638705820948387792e-01,-8.512204458847945354e-02,1.000000000000000000e+00
-3.915883873815904637e-01,-6.184068395409352270e-01,4.141991911029585527e-01,1.000000000000000000e+00
8.539170810920975185e-01,-6.254584332373109845e-01,2.517674964962570150e-01,1.000000000000000000e+00
-2.909762027223021241e-01,-2.178490943327065499e-01,-2.649266168111943376e-01,1.000000000000000000e+00
-3.863884185872865640e-01,2.169953169271731167e-02,-3.716121892412888039e-01,1.000000000000000000e+00
1.209519694845074267e-01,-2.246716555786894623e-02,-1.068608151768195569e-01,1.000000000000000000e+00
-4.058748084467316830e-01,-2.579399805247588606e-01,3.378212261106570136e-01,1.000000000000000000e+00
2.240169765252263412e-01,-4.371759958262015355e-01,4.442275746030409367e-02,1.000000000000000000e+00
3.360305370554682591e-01,-7.465807381169067281e-01,2.429980652857796075e-01,1.000000000000000000e+00
-2.963343537018695018e-01,2.551794821690356874e-01,-3.413398716956442258e-01,1.000000000000000000e+00
-8.071678136916965451e-01,-7.278591054744960598e-01,2.150424188586034027e-02,1.000000000000000000e+00
1.161514338271079222e-01,-4.044226893833300918e-01,2.855872295489880752e-01,1.000000000000000000e+00
-7.430543610426155743e-01,-2.955178434297970128e-02,-5.415829089044635891e-01,1.000000000000000000e+00
-2.915099694469017733e-01,2.119733022133423600e-02,-3.847885547048550126e-01,1.000000000000000000e+00
-1.719784676044633087e-01,4.500278253345431634e-01,-2.579938871841399584e-01,1.000000000000000000e+00
3.737328741676058663e-01,-5.052202643323817632e-01,2.369356313163930305e-01,1.000000000000000000e+00
6.446890860043344995e-01,-1.105353023699621184e+00,-3.563823924358094364e-01,1.000000000000000000e+00
2.580745008592182921e-01,-9.080465714196372939e-02,1.659814804853551040e-01,1.000000000000000000e+00
-2.701103869798955337e-01,3.872413018933278800e-02,-6.962097617718517040e-02,1.000000000000000000e+00
5.222480145552360620e-01,1.137804601028669094e-01,1.509805003570084403e-01,1.000000000000000000e+00
-1.841969789232429933e-01,-2.180641326556179704e-01,-1.934459024377587766e-01,1.000000000000000000e+00
1.764043608456594692e-01,-1.882699833173128723e-01,1.295912556381305925e-01,1.000000000000000000e+00
9.281474532657109089e-01,3.895788107505216979e-01,-1.458021560383764292e-01,1.000000000000000000e+00
5.371991970955444229e-01,-1.824968548039545280e-01,-9.114770014535684695e-01,1.000000000000000000e+00
-4.508299036796607484e-01,-8.366435814342462196e-01,-1.572016090648307163e-01,1.000000000000000000e+00
8.236949580641016525e-03,7.497255580529149643e-01,1.462063662884297843e-01,1.000000000000000000e+00
-9.798473526455429850e-02,3.709214520888004518e-01,-9.888497716783267721e-01,1.000000000000000000e+00
1.053700336838655355e-01,3.447413950039626140e-01,-6.612438712319874679e-01,1.000000000000000000e+00
5.115023580301849560e-01,1.513801954593958499e-01,-1.857224011432543065e-01,1.000000000000000000e+00
2.829886535085646138e-01,1.015484717214778509e+00,8.133306182482202829e-02,1.000000000000000000e+00
1.110076208764809030e-01,-2.054324395154875360e-01,-3.800619560837442124e-01,1.000000000000000000e+00
3.713374659891455210e-01,-3.828523258340645330e-01,3.200539426328741915e-02,1.000000000000000000e+00
-2.136149041851575781e-01,2.142062900439872242e-01,1.492182297874616592e-01,1.000000000000000000e+00
4.640019689464010000e-01,-2.280862674957720437e-01,-1.206917401478670576e-01,1.000000000000000000e+00
-4.377164404799046005e-01,-1.986939862950357627e-01,1.687339100784952250e-01,1.000000000000000000e+00
