3.097345132743363205e-01,3.013698630136986689e-01,2.800000000000000266e-01,5.479452054794520244e-02,5.943238731218697390e-01,2.112676056338028130e-01,1.766784452296819574e-01,4.941262848751932779e-01,2.913385826771648368e-01,5.688622754491018396e-01,1.384615384615386358e-01,3.999999999999999112e-01
2.477876106194690786e-01,3.219178082191780366e-01,8.000000000000000167e-02,2.397260273972602607e-01,1.235392320534223487e-01,7.042253521126760896e-02,8.127208480565370485e-02,5.381791483113005370e-01,5.039370078740152969e-01,1.017964071856287400e-01,9.230769230769220179e-02,1.999999999999999556e-01
2.920353982300885054e-01,1.369863013698630061e-01,5.100000000000000089e-01,6.164383561643835274e-02,5.492487479131886730e-01,2.253521126760563431e-01,1.766784452296819574e-01,5.014684287812087859e-01,2.362204724409444623e-01,4.491017964071857271e-01,1.230769230769230838e-01,6.000000000000000888e-01
3.805309734513274700e-01,6.849315068493150305e-02,4.799999999999999822e-01,6.164383561643835274e-02,1.085141903171953082e-01,3.943661971830986213e-01,1.908127208480565606e-01,4.941262848751932779e-01,5.118110236220472231e-01,1.197604790419161958e-01,1.538461538461539657e-01,6.000000000000000888e-01
2.654867256637167827e-01,1.849315068493150860e-01,3.099999999999999978e-01,9.589041095890410427e-02,1.168614357262103554e-01,3.098591549295774961e-01,2.296819787985865946e-01,5.969162995594672338e-01,6.141732283464564901e-01,1.916167664670659077e-01,1.999999999999999556e-01,3.999999999999999112e-01
2.920353982300885054e-01,2.123287671232876317e-01,2.099999999999999922e-01,4.794520547945205213e-02,1.569282136894824542e-01,1.267605633802816878e-01,1.095406360424028142e-01,4.794419970631480510e-01,3.385826771653541734e-01,3.473053892215569594e-01,1.692307692307692957e-01,3.999999999999999112e-01
3.451327433628318397e-01,2.534246575342465335e-01,1.100000000000000006e-01,9.589041095890410427e-02,1.202003338898163520e-01,1.126760563380281716e-01,2.155477031802119914e-01,4.941262848751932779e-01,3.385826771653541734e-01,1.197604790419161958e-01,1.538461538461539657e-01,3.999999999999999112e-01
2.035398230088496518e-01,1.917808219178082085e-01,1.400000000000000133e-01,1.027397260273972546e-01,1.218697829716193781e-01,2.816901408450704358e-01,1.201413427561837527e-01,4.941262848751932779e-01,5.433070866141731514e-01,1.796407185628742520e-01,1.999999999999999556e-01,6.000000000000000888e-01
1.504424778761062065e-01,1.849315068493150860e-01,1.600000000000000033e-01,3.424657534246575152e-02,1.135225375626043309e-01,1.408450704225352179e-01,6.007067137809186941e-02,3.986784140969206192e-01,4.724409448818893686e-01,1.377245508982036515e-01,1.384615384615386358e-01,3.999999999999999112e-01
2.654867256637167827e-01,1.986301369863013311e-01,2.399999999999999911e-01,6.164383561643835274e-02,1.135225375626043309e-01,4.225352112676056260e-02,1.766784452296819852e-02,4.500734214390575971e-01,4.251968503937004762e-01,1.556886227544909962e-01,1.692307692307692957e-01,3.999999999999999112e-01
2.920353982300885054e-01,2.123287671232876317e-01,2.099999999999999922e-01,4.794520547945205213e-02,1.569282136894824542e-01,1.267605633802816878e-01,1.095406360424028142e-01,4.794419970631480510e-01,3.385826771653541734e-01,3.473053892215569594e-01,1.692307692307692957e-01,3.999999999999999112e-01
2.212389380530973559e-01,4.041095890410958402e-01,0.000000000000000000e+00,6.849315068493150305e-02,1.135225375626043309e-01,1.830985915492957805e-01,1.024734982332155542e-01,5.234948604992695209e-01,5.748031496062990797e-01,1.317365269461077959e-01,1.538461538461539657e-01,3.999999999999999112e-01
2.831858407079645978e-01,3.595890410958904049e-01,0.000000000000000000e+00,7.534246575342465335e-02,1.168614357262103554e-01,9.859154929577465531e-02,3.533568904593639703e-02,4.647577092511028241e-01,5.039370078740152969e-01,1.556886227544909962e-01,2.153846153846155076e-01,6.000000000000000888e-01
1.858407079646018367e-01,3.801369863013698835e-01,7.000000000000000666e-02,1.027397260273972546e-01,1.285475792988313715e-01,2.253521126760563431e-01,2.685512367491166286e-01,4.207048458149813541e-01,4.803149606299212948e-01,1.257485029940119958e-01,2.615384615384614975e-01,3.999999999999999112e-01
2.035398230088496518e-01,3.869863013698630061e-01,0.000000000000000000e+00,1.095890410958904049e-01,1.552587646076794559e-01,2.957746478873239937e-01,1.095406360424028142e-01,4.794419970631480510e-01,5.669291338582675976e-01,1.437125748502993960e-01,3.384615384615383693e-01,6.000000000000000888e-01
3.274336283185841356e-01,3.664383561643835829e-01,1.199999999999999956e-01,9.589041095890410427e-02,1.185308848080133537e-01,1.971830985915492829e-01,3.780918727915194566e-01,4.794419970631480510e-01,3.385826771653541734e-01,1.976047904191617077e-01,2.153846153846155076e-01,3.999999999999999112e-01
2.035398230088496518e-01,3.321917808219178037e-01,1.199999999999999956e-01,6.712328767123286744e-01,1.018363939899832871e-01,5.492957746478873693e-01,2.720848056537102377e-01,6.776798825256946657e-01,5.590551181102361156e-01,1.137724550898203957e-01,1.538461538461539657e-01,6.000000000000000888e-01
5.309734513274338985e-02,1.369863013698630061e-01,2.500000000000000000e-01,6.164383561643835274e-02,1.519198664440734314e-01,1.690140845070422504e-01,1.554770318021201359e-01,4.133627019089658461e-01,5.039370078740152969e-01,1.317365269461077959e-01,1.230769230769230838e-01,3.999999999999999112e-01
2.831858407079645978e-01,3.595890410958904049e-01,0.000000000000000000e+00,3.150684931506848585e-01,1.235392320534223487e-01,5.633802816901408578e-02,4.240282685512367089e-02,6.262848751835576877e-01,5.196850393700787052e-01,1.317365269461077959e-01,1.846153846153846256e-01,6.000000000000000888e-01
2.831858407079645978e-01,3.287671232876712146e-01,1.400000000000000133e-01,1.027397260273972546e-01,1.235392320534223487e-01,2.816901408450703942e-02,3.180212014134276011e-02,5.455212922173302559e-01,5.354330708661416693e-01,1.616766467065867963e-01,3.692307692307692513e-01,6.000000000000000888e-01
3.097345132743363205e-01,1.780821917808219079e-01,2.800000000000000266e-01,8.219178082191780366e-02,9.015025041736227096e-02,1.690140845070422504e-01,8.480565371024735566e-02,4.941262848751932779e-01,3.858267716535430658e-01,2.395209580838323082e-01,1.999999999999999556e-01,8.000000000000000444e-01
9.734513274336287214e-02,6.917808219178080975e-01,8.999999999999999667e-02,4.109589041095890183e-02,2.671118530884807885e-01,8.450704225352113907e-02,4.593639575971732170e-02,2.885462555066169443e-01,5.984251968503935259e-01,8.982035928143708436e-02,2.153846153846155076e-01,1.999999999999999556e-01
2.389380530973451711e-01,2.260273972602739878e-01,3.599999999999999867e-01,3.424657534246575707e-01,1.035058430717862993e-01,1.549295774647887203e-01,2.862190812720848410e-01,5.675477239353909908e-01,4.645669291338583307e-01,2.994011976047904477e-01,3.230769230769230393e-01,3.999999999999999112e-01
2.389380530973451711e-01,2.260273972602739878e-01,3.599999999999999867e-01,3.424657534246575707e-01,1.035058430717862993e-01,1.549295774647887203e-01,2.862190812720848410e-01,5.675477239353909908e-01,4.645669291338583307e-01,2.994011976047904477e-01,3.230769230769230393e-01,3.999999999999999112e-01
3.716814159292036734e-01,3.356164383561643372e-01,2.999999999999999889e-01,1.301369863013698558e-01,1.268781302170283731e-01,2.253521126760563431e-01,1.413427561837455881e-01,5.528634361233599748e-01,4.094488188976375120e-01,1.077844311377245401e-01,1.384615384615386358e-01,1.999999999999999556e-01
2.566371681415929862e-01,2.534246575342465335e-01,2.000000000000000111e-01,1.164383561643835552e-01,5.342237061769615769e-01,9.859154929577465531e-02,2.826855123674911624e-02,4.941262848751932779e-01,3.700787401574801017e-01,3.413173652694611038e-01,3.230769230769230393e-01,6.000000000000000888e-01
3.097345132743363205e-01,3.698630136986301165e-01,2.200000000000000011e-01,8.904109589041095396e-02,9.515859766277129372e-02,1.126760563380281716e-01,6.007067137809186941e-02,4.941262848751932779e-01,4.409448818897634403e-01,5.209580838323353280e-01,2.923076923076923794e-01,3.999999999999999112e-01
1.946902654867256333e-01,3.767123287671232945e-01,2.000000000000000042e-02,6.164383561643835274e-02,6.343906510851418656e-02,5.633802816901408578e-02,1.766784452296819852e-02,4.500734214390575971e-01,5.826771653543305618e-01,1.137724550898203957e-01,1.692307692307692957e-01,3.999999999999999112e-01
0.000000000000000000e+00,2.739726027397260122e-01,1.499999999999999944e-01,8.219178082191780366e-02,7.011686143572620766e-02,9.859154929577465531e-02,2.084805653710247175e-01,2.444933920704812635e-01,9.133858267716532531e-01,1.377245508982036515e-01,7.230769230769229505e-01,1.999999999999999556e-01
2.743362831858408013e-01,5.582191780821917915e-01,4.299999999999999933e-01,8.904109589041095396e-02,1.702838063439065242e-01,2.957746478873239937e-01,3.816254416961130658e-01,5.088105726872242940e-01,4.015748031496060300e-01,2.395209580838323082e-01,1.230769230769230838e-01,3.999999999999999112e-01
3.628318584070796549e-01,1.164383561643835552e-01,5.200000000000000178e-01,4.794520547945205213e-02,1.686143572621034981e-01,1.549295774647887203e-01,1.095406360424028142e-01,5.014684287812087859e-01,4.015748031496060300e-01,1.497005988023951961e-01,1.692307692307692957e-01,3.999999999999999112e-01
1.592920353982301140e-01,1.917808219178082085e-01,2.300000000000000100e-01,4.794520547945205213e-02,9.015025041736227096e-02,5.633802816901408578e-02,2.120141342756183545e-02,4.207048458149813541e-01,4.724409448818893686e-01,1.377245508982036515e-01,1.230769230769230838e-01,3.999999999999999112e-01
8.849557522123890907e-02,1.301369863013698558e-01,3.699999999999999956e-01,3.424657534246575152e-02,1.035058430717862993e-01,1.549295774647887203e-01,3.180212014134275456e-01,3.913362701908909003e-01,4.566929133858264045e-01,1.497005988023951961e-01,1.230769230769230838e-01,3.999999999999999112e-01
3.716814159292036734e-01,3.698630136986301165e-01,2.600000000000000089e-01,5.479452054794520244e-02,1.035058430717862993e-01,4.225352112676056260e-02,6.007067137809186941e-02,5.161527165932540129e-01,3.228346456692912092e-01,2.455089820359281638e-01,1.230769230769230838e-01,3.999999999999999112e-01
1.769911504424778181e-01,2.739726027397260122e-01,4.000000000000000083e-02,8.904109589041095396e-02,9.515859766277129372e-02,9.859154929577465531e-02,3.180212014134276011e-02,4.060205580029503381e-01,5.196850393700787052e-01,1.796407185628742520e-01,1.538461538461539657e-01,6.000000000000000888e-01
1.769911504424778181e-01,2.602739726027397116e-01,4.000000000000000083e-02,8.219178082191780366e-02,9.348914858096828151e-02,7.042253521126760896e-02,2.826855123674911624e-02,3.986784140969206192e-01,5.118110236220472231e-01,1.856287425149700521e-01,1.538461538461539657e-01,6.000000000000000888e-01
3.539823008849557473e-01,1.780821917808219079e-01,3.599999999999999867e-01,1.438356164383561564e-01,1.151919866444073570e-01,4.084507042253521236e-01,3.992932862190812782e-01,5.088105726872242940e-01,3.622047244094486196e-01,1.377245508982036515e-01,1.538461538461539657e-01,3.999999999999999112e-01
2.654867256637167827e-01,2.671232876712328896e-01,1.499999999999999944e-01,1.301369863013698558e-01,1.636060100166944753e-01,4.507042253521126862e-01,2.367491166077738685e-01,3.986784140969206192e-01,3.385826771653541734e-01,1.796407185628742520e-01,2.769230769230768274e-01,6.000000000000000888e-01
2.743362831858408013e-01,3.424657534246575152e-01,4.000000000000000083e-02,1.986301369863013588e-01,1.202003338898163520e-01,3.380281690140845563e-01,1.378091872791519235e-01,5.675477239353909908e-01,4.724409448818893686e-01,1.197604790419161958e-01,1.692307692307692957e-01,3.999999999999999112e-01
4.955752212389380462e-01,2.054794520547945091e-01,5.699999999999999512e-01,1.712328767123287576e-01,9.682804674457429206e-02,4.225352112676056260e-02,1.413427561837456159e-02,5.161527165932540129e-01,2.362204724409444623e-01,1.796407185628742520e-01,1.846153846153846256e-01,3.999999999999999112e-01
2.566371681415929862e-01,3.493150684931506933e-01,1.199999999999999956e-01,2.876712328767122573e-01,1.652754590984975014e-01,6.901408450704226150e-01,3.674911660777385181e-01,6.042584434654969527e-01,4.094488188976375120e-01,2.634730538922156473e-01,1.538461538461539657e-01,3.999999999999999112e-01
2.831858407079645978e-01,3.219178082191780366e-01,1.799999999999999933e-01,9.589041095890410427e-02,1.068447412353923098e-01,2.253521126760563431e-01,1.696113074204946836e-01,5.455212922173302559e-01,5.433070866141731514e-01,1.556886227544909962e-01,2.461538461538461675e-01,3.999999999999999112e-01
2.389380530973451711e-01,1.849315068493150860e-01,3.099999999999999978e-01,1.027397260273972546e-01,1.035058430717862993e-01,1.126760563380281716e-01,1.413427561837455881e-01,4.500734214390575971e-01,5.275590551181101873e-01,1.257485029940119958e-01,1.538461538461539657e-01,6.000000000000000888e-01
3.716814159292036734e-01,1.917808219178082085e-01,4.000000000000000222e-01,8.904109589041095396e-02,1.118530884808013326e-01,2.535211267605634311e-01,1.625441696113074097e-01,5.822320117474362178e-01,5.511811023622046335e-01,1.856287425149700521e-01,1.230769230769230838e-01,3.999999999999999112e-01
2.743362831858408013e-01,3.904109589041095396e-01,4.899999999999999911e-01,6.164383561643835274e-02,1.719532554257095225e-01,2.676056338028169335e-01,3.745583038869257919e-01,4.941262848751932779e-01,3.700787401574801017e-01,2.275449101796407081e-01,1.384615384615386358e-01,3.999999999999999112e-01
2.566371681415929862e-01,2.739726027397260122e-01,1.600000000000000033e-01,6.849315068493150305e-02,1.218697829716193781e-01,1.549295774647887203e-01,1.024734982332155542e-01,4.941262848751932779e-01,5.039370078740152969e-01,1.736526946107784519e-01,1.692307692307692957e-01,8.000000000000000444e-01
2.123893805309734484e-01,4.212328767123287854e-01,5.000000000000000278e-02,7.534246575342465335e-02,1.151919866444073570e-01,1.690140845070422504e-01,1.696113074204946836e-01,4.794419970631480510e-01,5.118110236220472231e-01,1.437125748502993960e-01,2.153846153846155076e-01,3.999999999999999112e-01
2.300884955752212635e-01,4.143835616438355518e-01,5.000000000000000278e-02,2.568493150684931781e-01,1.235392320534223487e-01,4.225352112676056260e-02,1.766784452296819852e-02,4.500734214390575971e-01,5.275590551181101873e-01,3.592814371257485595e-02,3.846153846153845812e-01,3.999999999999999112e-01
2.300884955752212635e-01,4.143835616438355518e-01,5.000000000000000278e-02,2.568493150684931781e-01,1.235392320534223487e-01,4.225352112676056260e-02,1.766784452296819852e-02,4.500734214390575971e-01,5.275590551181101873e-01,3.592814371257485595e-02,3.846153846153845812e-01,3.999999999999999112e-01
2.566371681415929862e-01,2.739726027397260122e-01,1.100000000000000006e-01,4.109589041095890183e-02,1.118530884808013326e-01,1.408450704225352179e-01,1.166077738515901158e-01,4.941262848751932779e-01,5.354330708661416693e-01,1.497005988023951961e-01,1.846153846153846256e-01,3.999999999999999112e-01
1.769911504424778181e-01,4.006849315068492512e-01,7.000000000000000666e-02,4.794520547945205213e-02,1.068447412353923098e-01,7.042253521126760896e-02,3.180212014134276011e-02,4.500734214390575971e-01,5.511811023622046335e-01,1.497005988023951961e-01,3.538461538461536993e-01,3.999999999999999112e-01
4.159292035398231002e-01,1.369863013698630061e-01,5.699999999999999512e-01,7.534246575342465335e-02,1.035058430717862993e-01,3.661971830985915610e-01,2.084805653710247175e-01,5.014684287812087859e-01,4.251968503937004762e-01,2.754491017964072475e-01,3.538461538461536993e-01,3.999999999999999112e-01
3.008849557522124130e-01,4.006849315068492512e-01,5.000000000000000278e-02,6.849315068493150305e-02,1.035058430717862993e-01,9.859154929577465531e-02,4.593639575971732170e-02,4.500734214390575971e-01,4.724409448818893686e-01,3.712574850299401596e-01,3.230769230769230393e-01,6.000000000000000888e-01
2.743362831858408013e-01,3.493150684931506933e-01,8.000000000000000167e-02,6.849315068493150305e-02,1.068447412353923098e-01,1.971830985915492829e-01,7.420494699646643100e-02,4.867841409691635590e-01,4.566929133858264045e-01,1.257485029940119958e-01,1.692307692307692957e-01,6.000000000000000888e-01
2.743362831858408013e-01,3.767123287671232945e-01,2.300000000000000100e-01,8.219178082191780366e-02,1.268781302170283731e-01,2.253521126760563431e-01,3.180212014134275456e-01,4.500734214390575971e-01,4.566929133858264045e-01,8.982035928143708436e-02,1.692307692307692957e-01,3.999999999999999112e-01
2.743362831858408013e-01,3.904109589041095396e-01,2.200000000000000011e-01,6.849315068493150305e-02,1.202003338898163520e-01,2.394366197183098455e-01,3.109540636042402717e-01,4.427312775330420891e-01,4.488188976377953665e-01,8.982035928143708436e-02,1.692307692307692957e-01,3.999999999999999112e-01
3.274336283185841356e-01,3.801369863013698835e-01,2.600000000000000089e-01,8.219178082191780366e-02,1.202003338898163520e-01,1.408450704225352179e-01,1.307420494699646496e-01,5.528634361233599748e-01,4.488188976377953665e-01,1.197604790419161958e-01,1.230769230769230838e-01,1.999999999999999556e-01
4.513274336283185084e-01,1.369863013698630061e-01,5.400000000000000355e-01,1.095890410958904049e-01,1.368948247078464187e-01,3.802816901408451189e-01,2.720848056537102377e-01,6.116005873715124608e-01,4.251968503937004762e-01,2.934131736526945922e-01,1.846153846153846256e-01,3.999999999999999112e-01
3.716814159292036734e-01,1.986301369863013311e-01,6.400000000000000133e-01,8.904109589041095396e-02,1.352253756260433926e-01,1.126760563380281716e-01,1.272084805653710404e-01,6.262848751835576877e-01,6.299212598425194543e-01,1.976047904191617077e-01,3.230769230769230393e-01,3.999999999999999112e-01
3.716814159292036734e-01,1.986301369863013311e-01,6.400000000000000133e-01,8.904109589041095396e-02,1.352253756260433926e-01,1.126760563380281716e-01,1.272084805653710404e-01,6.262848751835576877e-01,6.299212598425194543e-01,1.976047904191617077e-01,3.230769230769230393e-01,3.999999999999999112e-01
1.946902654867256333e-01,4.554794520547945647e-01,0.000000000000000000e+00,1.027397260273972546e-01,1.535893155258764575e-01,1.830985915492957805e-01,8.480565371024735566e-02,4.794419970631480510e-01,6.141732283464564901e-01,1.317365269461077959e-01,3.538461538461536993e-01,6.000000000000000888e-01
1.858407079646018367e-01,4.315068493150684414e-01,1.199999999999999956e-01,7.534246575342465335e-02,1.235392320534223487e-01,1.549295774647887203e-01,2.614840989399293547e-01,4.207048458149813541e-01,5.039370078740152969e-01,1.137724550898203957e-01,2.615384615384614975e-01,3.999999999999999112e-01
3.274336283185841356e-01,3.458904109589041043e-01,2.000000000000000111e-01,4.109589041095890183e-02,1.135225375626043309e-01,3.661971830985915610e-01,3.992932862190812782e-01,5.234948604992695209e-01,3.307086614173226913e-01,4.730538922155690384e-01,1.076923076923077538e-01,1.999999999999999556e-01
1.415929203539822989e-01,2.260273972602739878e-01,2.000000000000000111e-01,4.794520547945205213e-02,9.515859766277129372e-02,2.816901408450703942e-02,3.180212014134276011e-02,4.207048458149813541e-01,5.275590551181101873e-01,1.377245508982036515e-01,1.230769230769230838e-01,3.999999999999999112e-01
2.831858407079645978e-01,2.123287671232876317e-01,6.999999999999999556e-01,6.849315068493150305e-02,7.545909849749582454e-01,2.957746478873239937e-01,2.155477031802119914e-01,5.381791483113005370e-01,3.070866141732282451e-01,5.688622754491018396e-01,1.538461538461539657e-01,3.999999999999999112e-01
2.477876106194690786e-01,2.602739726027397116e-01,4.699999999999999734e-01,7.534246575342465335e-02,1.235392320534223487e-01,2.816901408450704358e-01,2.367491166077738685e-01,5.088105726872242940e-01,4.881889763779523328e-01,1.437125748502993960e-01,1.076923076923077538e-01,3.999999999999999112e-01
2.389380530973451711e-01,3.767123287671232945e-01,2.600000000000000089e-01,6.164383561643835274e-02,6.494156928213689062e-01,2.112676056338028130e-01,1.590106007067138005e-01,5.014684287812087859e-01,3.307086614173226913e-01,4.850299401197605276e-01,1.538461538461539657e-01,3.999999999999999112e-01
1.504424778761062065e-01,1.232876712328767055e-01,4.799999999999999822e-01,6.164383561643835274e-02,9.515859766277129372e-02,2.394366197183098455e-01,1.943462897526501698e-01,4.280469897209968622e-01,5.511811023622046335e-01,2.694610778443113919e-01,2.923076923076923794e-01,6.000000000000000888e-01
2.035398230088496518e-01,2.945205479452054909e-01,1.499999999999999944e-01,8.904109589041095396e-02,1.068447412353923098e-01,2.535211267605634311e-01,1.201413427561837527e-01,4.427312775330420891e-01,5.275590551181101873e-01,1.556886227544909962e-01,2.615384615384614975e-01,3.999999999999999112e-01
3.539823008849557473e-01,2.534246575342465335e-01,2.800000000000000266e-01,6.849315068493150305e-02,1.636060100166944753e-01,2.676056338028169335e-01,4.593639575971731337e-01,5.234948604992695209e-01,1.496062992125981594e-01,9.700598802395209441e-01,2.307692307692308376e-01,6.000000000000000888e-01
2.743362831858408013e-01,2.534246575342465335e-01,2.600000000000000089e-01,6.849315068493150305e-02,8.347245409015024986e-02,1.126760563380281716e-01,8.833922261484099259e-02,4.794419970631480510e-01,5.118110236220472231e-01,1.856287425149700521e-01,1.846153846153846256e-01,3.999999999999999112e-01
4.159292035398231002e-01,1.849315068493150860e-01,4.400000000000000022e-01,8.219178082191780366e-02,1.585976627712854803e-01,4.647887323943662441e-01,4.204946996466430997e-01,5.675477239353909908e-01,3.149606299212597271e-01,5.329341317365270392e-01,1.692307692307692957e-01,3.999999999999999112e-01
2.123893805309734484e-01,3.424657534246575152e-01,8.000000000000000167e-02,6.164383561643835274e-02,1.068447412353923098e-01,9.859154929577465531e-02,6.360424028268550634e-02,5.675477239353909908e-01,5.826771653543305618e-01,1.197604790419161958e-01,9.230769230769220179e-02,3.999999999999999112e-01
2.920353982300885054e-01,2.739726027397260122e-01,2.600000000000000089e-01,6.849315068493150305e-02,1.118530884808013326e-01,5.774647887323943740e-01,4.734982332155477369e-01,4.647577092511028241e-01,3.858267716535430658e-01,1.257485029940119958e-01,1.692307692307692957e-01,3.999999999999999112e-01
3.539823008849557473e-01,2.534246575342465335e-01,2.800000000000000266e-01,6.849315068493150305e-02,1.636060100166944753e-01,2.676056338028169335e-01,4.593639575971731337e-01,5.234948604992695209e-01,1.496062992125981594e-01,9.700598802395209441e-01,2.307692307692308376e-01,6.000000000000000888e-01
3.539823008849557473e-01,2.534246575342465335e-01,2.899999999999999800e-01,7.534246575342465335e-02,1.636060100166944753e-01,2.535211267605634311e-01,4.487632508833922507e-01,5.234948604992695209e-01,1.496062992125981594e-01,9.880239520958083999e-01,2.153846153846155076e-01,3.999999999999999112e-01
2.743362831858408013e-01,2.534246575342465335e-01,2.600000000000000089e-01,6.849315068493150305e-02,8.347245409015024986e-02,1.126760563380281716e-01,8.833922261484099259e-02,4.794419970631480510e-01,5.118110236220472231e-01,1.856287425149700521e-01,1.846153846153846256e-01,3.999999999999999112e-01
3.539823008849563024e-02,6.164383561643835829e-01,4.000000000000000083e-02,3.424657534246575152e-02,5.509181969949915325e-02,5.633802816901408717e-01,2.791519434628975116e-01,2.738619676945717174e-01,7.952755905511810219e-01,8.982035928143708436e-02,3.230769230769230393e-01,1.999999999999999556e-01
8.849557522123963071e-03,3.287671232876712146e-01,1.700000000000000122e-01,9.589041095890410427e-02,7.679465776293822876e-02,2.253521126760563431e-01,3.533568904593639703e-01,2.298091042584502475e-01,8.740157480314962868e-01,1.616766467065867963e-01,6.923076923076922906e-01,6.000000000000000888e-01
1.946902654867256333e-01,4.486301369863013866e-01,0.000000000000000000e+00,1.438356164383561564e-01,1.502504173622704331e-01,9.859154929577465531e-02,6.007067137809186941e-02,4.720998531571325429e-01,5.590551181102361156e-01,1.377245508982036515e-01,3.538461538461536993e-01,3.999999999999999112e-01
