1.336297858313431966e-02,7.956740131236998970e-01,9.502039908639982047e-01,9.353371986573677521e-01,4.445416423827621699e-01,-1.066343916113875467e-01,-8.103661559462264075e-01,-8.532670169113083514e-01,-8.919325048464233907e-01,-5.365251663813184191e-01,3.800948098876203995e-01,8.616332715595559355e-01,9.995424950543395637e-01,6.913159209398020977e-01,1.175221191646451946e-01,-5.105884126109815346e-01,-8.771846361937826186e-01,-8.624135589949920577e-01,-6.014387702357459897e-01,5.762815952972182715e-02
1.059402571154838546e-01,6.970072074141514529e-01,1.003251684286330825e+00,7.913286364754120727e-01,3.934988944945600475e-01,-2.291816646960846415e-01,-7.269028204953341676e-01,-1.376378880237687063e+00,-7.518191927495563309e-01,-2.964645942995630112e-01,3.677647263779159070e-01,8.044566627368243683e-01,9.470850085302675581e-01,6.781743482752958796e-01,2.519715054794817721e-01,-5.670597763500507815e-01,-8.788183215961411499e-01,-9.557042732879492686e-01,-5.632099983105099961e-01,-3.049338632313614364e-02
1.021211983896643666e-01,6.567137168946602932e-01,1.057063180215083165e+00,8.150328663961929898e-01,4.118961924427664290e-01,-2.887715807182774097e-01,-6.302221386845685558e-01,-9.012878602476098733e-01,-8.625442529243392276e-01,-2.289344719880690993e-01,1.230320103054886594e-01,8.011683657885514398e-01,1.191070498835963498e+00,7.454220690091007961e-01,2.407379784096837227e-01,-3.630328153302496696e-01,-7.835627810759870915e-01,-9.346021806200592863e-01,-8.539487621110466442e-01,-1.183153252276695072e-01
1.555327082801735705e-01,5.350450320692288209e-01,9.674237624738779573e-01,9.319907728858264351e-01,4.842358462147799414e-01,-9.312912612134641166e-02,-7.217996936868060764e-01,-9.771125990130063999e-01,-8.612240218965930838e-01,-3.457268000736906099e-01,3.613355759050673743e-01,8.238052684656386182e-01,1.109279357786763454e+00,8.667103747396051050e-01,-2.963803333325609746e-02,-4.375334364120965214e-01,-7.448005024173278699e-01,-1.069814203280693654e+00,-5.518217037642360046e-01,-8.150984591554463754e-02
-6.818036709638335136e-02,5.248034880517972178e-01,9.507634514173335383e-01,8.100447991104031686e-01,3.998213984368952922e-01,-6.830290245793908810e-02,-6.832724506949180432e-01,-1.046307150111593476e+00,-7.318200998181074723e-01,-2.376482070400904312e-01,2.944649900900804806e-01,6.586608426593815180e-01,1.118921809817598367e+00,7.988408832294784379e-01,2.431116082099020748e-01,-5.900572621389098549e-01,-9.169643581342264982e-01,-9.579603087271711948e-01,-5.487505215909225242e-01,5.228531452871010982e-02
-8.096050828289602652e-02,4.429839057636112409e-01,1.068845034818648676e+00,1.064142040677455547e+00,3.373848895661096803e-01,-2.171129225592362544e-01,-7.061969560009561109e-01,-1.064100134405727038e+00,-7.692470387244809693e-01,-4.691444130814111935e-01,1.297199837932770938e-01,7.549164846439819776e-01,1.154742265563735826e+00,6.824636641297300299e-01,1.661062284283980894e-01,-4.342854041921553332e-01,-8.367878309828399308e-01,-8.817992132451675236e-01,-6.389840546087454110e-01,2.242625434031598752e-01
-6.879485418578594469e-02,8.391479715431701125e-01,1.120535099186618311e+00,8.860319087607148036e-01,2.775092240587118120e-01,-5.477779845335516151e-02,-7.025239721339865406e-01,-8.790366706377739092e-01,-8.747946130944070919e-01,-3.314670009839298936e-01,4.692151546602889023e-01,7.013915413149076628e-01,1.077975485852850523e+00,6.923805833133443999e-01,1.520922025171435044e-01,-4.909963574980769074e-01,-9.629848471397356446e-01,-9.936466803667609593e-01,-5.959027187966818850e-01,-8.092660712477489637e-02
-5.378715531745232453e-02,5.655147204896727731e-01,9.148977645743108233e-01,8.457507996677600115e-01,5.632054284900092078e-01,-1.267698543387889842e-01,-8.834409978718523737e-01,-7.178675135988186184e-01,-8.945458856389673086e-01,-3.370686494185192728e-01,2.568505276357165301e-01,7.457950011665290813e-01,1.020522718758881453e+00,6.517367089045441597e-01,-5.656052220776480732e-02,-5.024390597183192586e-01,-9.501539715519002893e-01,-7.527713224253196334e-01,-6.913553334489179747e-01,-7.313690270919520620e-02
-2.921927432867684263e-02,7.963579602157657700e-01,1.033549214835008723e+00,1.006645530629017404e+00,4.184889337740319570e-01,-8.636959875062261149e-02,-6.385802253659972338e-01,-1.051033729125147476e+00,-9.062908917332042069e-01,-2.536121762548202430e-01,3.874782779250001696e-01,1.080853894351493594e+00,1.081265365327987560e+00,6.874714577496189305e-01,4.882536464618539296e-02,-4.049136529819965524e-01,-9.622912160343073396e-01,-9.753674727523007348e-01,-6.413029331411799205e-01,-6.738259061728636007e-03
5.287072897248062606e-03,5.594366484445668641e-01,1.165343346385028900e+00,7.968348775110899451e-01,5.040124504036812558e-01,-3.765702176401797274e-02,-7.244890589902781564e-01,-9.704898498710068377e-01,-9.242348573053359440e-01,-3.529294681004168655e-01,4.639697444795828352e-01,8.637841185431327506e-01,9.855150802312205860e-01,8.186704560554477483e-01,1.168770950977088274e-02,-1.830471629118451404e-01,-8.222572270094614666e-01,-9.360640828980967276e-01,-6.979796484283001812e-01,4.300614944524735334e-02
1.096671685877891461e-01,4.573350133891013747e-01,8.770189011399595058e-01,8.230102841884027187e-01,4.594373705705981359e-01,-8.576824270008742701e-02,-8.206719731672755813e-01,-1.059448105404676266e+00,-8.828395946886087309e-01,-3.365565015646326263e-01,3.545347787777382020e-01,8.555800225270383530e-01,1.058461831172986090e+00,8.034701855641563917e-01,2.211246174576081414e-01,-5.708746748334248000e-01,-9.003776897858605244e-01,-1.031413750693741971e+00,-7.670436516935739135e-01,-7.258391066860268859e-02
4.968662640733387953e-02,5.143489678006120114e-01,1.072177093361168954e+00,9.934677194147460977e-01,5.160736987831862077e-01,-1.424330830209508125e-01,-6.213553728597206449e-01,-9.543180870947342020e-01,-7.820132499967116235e-01,-3.736335709871480559e-01,3.255005046011261727e-01,8.739544159934894418e-01,7.966720060209933063e-01,8.282703632222767620e-01,6.682130542191468126e-02,-6.230314804057331957e-01,-8.666514956038386952e-01,-8.734389099155107639e-01,-5.280740491183754104e-01,-1.217712268087229981e-02
-6.875618628922637175e-05,4.727338741991183868e-01,8.710969184334597104e-01,9.069033728450514031e-01,4.392077318804140651e-01,-1.952519401667884291e-01,-8.638992396551569142e-01,-1.081943297502981238e+00,-8.463972735551521520e-01,-7.641542350308727638e-02,3.141496024493337091e-01,8.191638900779568688e-01,9.851214835973786110e-01,6.109994695109320917e-01,2.245276621069281220e-01,-5.395139230322134605e-01,-1.007620984309553602e+00,-1.030420506315841367e+00,-6.406614225774539539e-01,3.879347894253719342e-02
8.868515965699005910e-02,8.403328988328016003e-01,9.998109860182876618e-01,1.083841045746628762e+00,5.479390752808004361e-01,-7.023237903994788978e-02,-6.909836622292199193e-01,-1.182865590341542372e+00,-7.234136651535596485e-01,-2.994663474747344956e-01,3.051980910593058427e-01,6.304771084893823208e-01,9.763052134017612405e-01,7.664946118396884778e-01,1.523547308313784876e-01,-4.346576431256312101e-01,-8.712250749927061833e-01,-1.013861588280299708e+00,-7.738861248187218767e-01,-5.294056065566098840e-02
1.213441219351309441e-01,5.656611967071372149e-01,8.533411706964475485e-01,1.041640481574312993e+00,3.065187515711167432e-01,-2.109614141979446189e-01,-8.257053289696700826e-01,-9.489389907147224301e-01,-9.457019264435089223e-01,-3.400829526670994252e-01,4.378344877218559028e-01,9.774616578527827171e-01,1.117896115004652025e+00,7.179231793095809389e-01,2.414020061261627492e-01,-6.136547886677532482e-01,-7.490044748005247888e-01,-9.574814966369638025e-01,-6.435506462405944372e-01,-7.964457974867704404e-02
-3.941905853062870058e-02,5.965729450153838265e-01,8.829205259703769570e-01,9.518435702526981679e-01,4.800453186976288977e-01,-2.097602261250745004e-01,-7.356059037351898588e-01,-9.983029209808970128e-01,-7.747163197539281843e-01,-3.881632420678073347e-01,2.261070868198276906e-01,8.030465844718751578e-01,9.124287551207727054e-01,9.033939100725376647e-01,3.647413559171083786e-01,-5.531400990362409509e-01,-9.200040208557322963e-01,-1.157853426166977506e+00,-6.521015558365785836e-01,5.659176937341541674e-02
-7.512439194269923681e-02,5.355554966190796407e-01,8.107687132785166284e-01,8.715163585020750947e-01,4.939991551562815109e-01,-2.739715615989410380e-01,-7.736165280976855518e-01,-9.827635123438748233e-01,-8.983135214339870167e-01,-3.521925621726756939e-01,4.220048112142904539e-01,7.708490354860316751e-01,1.068905035611656951e+00,7.562112666092460911e-01,9.145931920032240869e-02,-4.644650666574053899e-01,-8.798105675280639693e-01,-1.095122334680862508e+00,-5.580800635539324706e-01,-1.954967707037033320e-01
2.006372981755696061e-01,7.343498847627873971e-01,1.182887254987438963e+00,9.907672166793506374e-01,2.740225817090903293e-01,-9.789053189498338192e-02,-6.264873653001061804e-01,-9.984685202893864853e-01,-8.455348102986326442e-01,-5.010289667139189440e-01,5.733569441630197439e-01,7.163205616463451664e-01,8.957795010700030369e-01,6.571516637228120850e-01,6.245004295164786889e-02,-4.079283880980470456e-01,-7.713351773211452045e-01,-9.417360021152954008e-01,-4.508501629435263114e-01,7.892235755833294786e-02
-5.404487359678052105e-02,4.857145513352997823e-01,8.912930777772036794e-01,7.480707339403233069e-01,4.781500768208061802e-01,-3.265873642357970397e-01,-8.860174372169460355e-01,-1.017855406561161580e+00,-9.093283780373174752e-01,-1.278675110642621404e-01,2.581027554816733294e-01,7.915019782515086977e-01,8.301920446272185172e-01,8.053238147261899682e-01,3.476460763160870160e-01,-4.048387492972040924e-01,-8.805286521789692511e-01,-8.218224234409283735e-01,-6.021573227290859531e-01,1.459222141899928216e-01
-1.144426503516949162e-01,5.600034648163775275e-01,8.140698432810368201e-01,8.810772656662001490e-01,5.084584494526094289e-01,-1.920184677132434903e-01,-7.914143141667127068e-01,-9.711777360086306654e-01,-8.372829547202786937e-01,-2.927266673443815748e-01,2.759149327101392268e-01,8.258964787546710928e-01,8.976437502710876704e-01,5.304926684925104219e-01,2.572233011197093688e-01,-3.380958467283767255e-01,-7.422190529820544835e-01,-1.001588684426560460e+00,-5.761855902699872800e-01,9.658151607676959335e-03
-9.242180872313413009e-02,6.741342330260697846e-01,8.673238293107292662e-01,8.241308223836287805e-01,3.885838451588554676e-01,-2.573058639014801918e-01,-7.314724033352715260e-01,-8.606262083503163351e-01,-7.610648724342820026e-01,-2.789488748394403639e-01,3.798405746786034376e-01,9.125988672188753981e-01,1.073619726696811938e+00,7.509079896646851937e-01,1.320487147355935420e-01,-4.960619094710530530e-01,-1.040411550291731269e+00,-1.009343542446551778e+00,-5.753235042225877116e-01,-1.259356515725392270e-02
-2.435896422334293820e-02,5.216519771700034447e-01,1.077674643381017816e+00,8.020319839233502890e-01,5.625644639564820748e-01,2.857318285264573432e-02,-7.531069199672636438e-01,-7.945664386175236293e-01,-9.088941220003666777e-01,-2.435498766502595114e-01,3.908307166013023082e-01,7.216569648403765580e-01,8.607513485534030728e-01,7.850493610405306910e-01,1.640914038248682816e-01,-3.186641472927834173e-01,-9.996542151423055689e-01,-9.819261109836675550e-01,-5.344308391719182483e-01,3.870798926555427816e-02
-3.594658088316324274e-02,6.618723104760404485e-01,8.533730739545706268e-01,8.987535539751896341e-01,6.012820372370024646e-01,-2.928353230917868366e-01,-5.484517102714407955e-01,-1.004001792535224924e+00,-7.430039318206431709e-01,-2.047779201512476832e-01,3.268775705078512672e-01,6.828126255015086743e-01,1.025584706781574873e+00,6.831191787780253044e-01,2.190778830437260516e-01,-3.857928409960562632e-01,-9.208773237963870928e-01,-9.489435450599971178e-01,-5.097308116412971879e-01,1.284256717828184124e-01
-1.795449485267216205e-01,7.099284486559953589e-01,1.030853658032811815e+00,1.071574036108486228e+00,2.999605080747322905e-01,-1.768002265778769733e-01,-8.648853756393906078e-01,-1.034293993714300974e+00,-9.438831450984591642e-01,-3.303455444917416384e-01,2.220264710933270158e-01,7.489118788937006999e-01,8.399286704530551928e-01,8.158025639335162449e-01,5.573569503302425177e-02,-4.904072836225303322e-01,-9.578960900414201785e-01,-7.013716177043194389e-01,-6.613703891098375864e-01,-2.058519976653753469e-01
1.185770699782715265e-01,5.696946428985926181e-01,1.025749618609542502e+00,1.079845198435183118e+00,4.436493976280723728e-01,1.029301280661737428e-02,-7.962290350287837271e-01,-9.766292945705017381e-01,-8.809827666299702154e-01,-3.563811092955915805e-01,3.799015219905019780e-01,8.423058666501691549e-01,1.084323946932615579e+00,7.406914105524136094e-01,1.804067607452141675e-01,-5.587556831402219482e-01,-9.221961633687068005e-01,-9.250987777172788862e-01,-6.292913578807475261e-01,3.466509449235565671e-02
-9.876209664908117136e-02,6.749855851062712686e-01,9.268489203219012484e-01,1.041279968422319513e+00,3.587128871765876692e-01,-1.708768461609521672e-01,-5.172387616025174717e-01,-1.107925297703349354e+00,-1.002555614100816062e+00,-4.441743474317594309e-01,3.195135458233508419e-01,8.992107927188265348e-01,1.094712529826701086e+00,7.505572209776439907e-01,1.684017602575833550e-01,-4.916177695729204711e-01,-1.001965414929568254e+00,-9.338489968276068032e-01,-6.260399729963276316e-01,-6.567204539840684752e-02
-2.882030876268943873e-02,7.791381635942767891e-01,9.556260726995886579e-01,9.947904385822712303e-01,3.686948933941032180e-01,-1.399154622501941336e-01,-7.435836422540337276e-01,-1.004863293689312931e+00,-8.266298270984283603e-01,-3.691708650931218583e-01,4.014158355032831915e-01,8.030197943904709978e-01,1.063548256375455914e+00,7.536327891647410793e-01,6.042910602384599095e-02,-5.508531605703510525e-01,-8.907078713255697222e-01,-9.417091340969909741e-01,-7.716005673864191339e-01,-1.037694416514234608e-01
-1.782582759272513528e-02,5.323539025861793172e-01,8.123747244143612045e-01,1.077115498629251267e+00,4.662695521601707971e-01,-1.501924950194128416e-01,-8.273512546521766264e-01,-1.028620202436244302e+00,-1.015772441874886356e+00,-2.603451987408172963e-01,1.534026280040344248e-01,6.042568851290817111e-01,9.918928151033289398e-01,7.154243101674342409e-01,2.930751341800436061e-02,-4.609803919582871612e-01,-7.441231049574464906e-01,-9.210898115080613513e-01,-6.448470514600190828e-01,-1.065072882824537881e-01
1.724476241828242495e-01,5.913698565896894355e-01,8.868055024794594399e-01,9.723016235492252246e-01,2.975487420412079032e-01,-2.120696931720786882e-01,-8.338836369387796488e-01,-9.438624837821324443e-01,-8.542674777894077032e-01,-4.247773659906911026e-01,4.423972924247107086e-01,7.500111330579493085e-01,9.666452752215480837e-01,9.644942207405376999e-01,7.085631978613178561e-02,-4.669741778788419895e-01,-9.259797900273083471e-01,-8.067236198399183600e-01,-7.649613217243697028e-01,-6.190024434781066232e-02
1.229665240212305354e-02,6.101360961745903033e-01,1.064724979776347835e+00,9.922066964418833068e-01,3.672945670867132639e-01,-4.161233643611320643e-01,-7.415670834591165939e-01,-9.605313078548834982e-01,-9.694895819919264746e-01,-3.712482748970684088e-01,2.052292905545855528e-01,8.810890304243663707e-01,1.112078500394380054e+00,7.153873174058250628e-01,1.753191736834860404e-01,-5.006543912369473270e-01,-8.005191917041196703e-01,-9.261745046591979280e-01,-4.456641042212217130e-01,4.137732189048821257e-02
6.256966748310221170e-03,8.807394995290342976e-01,9.568776530885469978e-01,9.852534795598384409e-01,5.898392012036700605e-01,-2.692270607874036603e-01,-5.976311262276500225e-01,-1.143637183402736790e+00,-8.154623991207116118e-01,-3.438083933559489269e-01,3.293548983950945197e-01,7.259337414912068187e-01,1.083548304601070988e+00,6.994559182828865573e-01,1.948994694878203870e-01,-6.014600592887224817e-01,-9.048469805050365355e-01,-9.819121872167357878e-01,-4.969247008192715365e-01,1.525362990125991025e-01
1.189813766333103345e-01,8.421156639618345707e-01,9.306150200781075910e-01,9.831777385189548468e-01,5.000486835566982924e-01,-1.262453554519549770e-01,-7.796243714823419824e-01,-7.452945289722576749e-01,-8.752065774330000103e-01,-1.270150266554160856e-01,2.202181882118037226e-01,7.189881099371516759e-01,1.088107139773161869e+00,6.525397595514205173e-01,1.623464957153155086e-01,-6.218402184103213326e-01,-9.654367249868293088e-01,-1.131776989056979543e+00,-7.278762285806573695e-01,5.455292387583108443e-02
-6.124363661018342869e-02,6.183618361265209584e-01,8.755979851504999134e-01,1.147876123656904834e+00,4.534938808874049432e-01,-2.767987475735966818e-01,-7.004205438415903595e-01,-9.265313643570916025e-01,-9.489854845389247284e-01,-4.080180346099603339e-01,4.083266951545835299e-01,7.668495761551422651e-01,1.037417057105983087e+00,8.664365407186982448e-01,1.367948438897753916e-01,-4.685462938261334420e-01,-9.529259453307430405e-01,-7.903966762284558856e-01,-8.354362804363012485e-01,-2.780651700994389228e-02
-3.772179031347501488e-02,5.734535928951547401e-01,9.531371060907092296e-01,9.502797647448097962e-01,4.859634819706999398e-01,-2.405110696413701177e-01,-8.480617838545057019e-01,-9.256409466139480235e-01,-8.581650448001035825e-01,-2.596419821177755050e-01,2.306915475652886460e-01,8.596208557886440005e-01,9.853756439331879946e-01,7.563520852547459539e-01,2.539284238896643009e-01,-2.738953887129252363e-01,-9.126476023068923471e-01,-8.927375844702541974e-01,-6.132477034249292913e-01,1.424731539520603663e-01
-3.264112763514803728e-01,7.086063317978812393e-01,9.948484553720517987e-01,8.907614744263635531e-01,5.189315712499659172e-01,-2.237759346144125860e-01,-6.550126594136257419e-01,-8.396154630742540537e-01,-9.320472883329078417e-01,-3.279207757355492303e-01,2.408798703266299412e-01,8.672085899323916935e-01,9.183976576059741381e-01,8.358022197306500534e-01,2.344407679930591293e-01,-4.089625800388929644e-01,-8.315142962925320402e-01,-1.156897173052100269e+00,-6.336248784056789374e-01,2.895604115025854353e-02
-9.741022579846350671e-02,5.961021949833776867e-01,9.665740972347721671e-01,9.557998975182855350e-01,5.434373737619861977e-01,-1.895618783757190007e-01,-9.618832088693841653e-01,-1.078202980058837301e+00,-8.204915536611669946e-01,-2.906972125038570498e-01,2.586507057097821582e-01,8.080111719856961638e-01,1.050588338279424772e+00,1.032327734843837330e+00,7.977511545186227737e-02,-4.466254426635941632e-01,-7.891904450669193771e-01,-1.016341194342747167e+00,-4.732999746355763815e-01,-2.775100951747096201e-02
-4.128267535620404327e-02,6.127360311846963281e-01,9.629054851694638373e-01,1.030400162693609900e+00,4.400282059586900218e-01,-4.478951046816806447e-02,-7.423743825404389707e-01,-8.407380651846984021e-01,-6.825474327806544395e-01,-3.287437365773283604e-01,3.046865777621360349e-01,7.735821693496073292e-01,1.004577663274775601e+00,7.243508257680291162e-01,1.066147797533812391e-01,-4.902108195548976477e-01,-7.570224140484087538e-01,-1.097857413240434177e+00,-4.506194018788962641e-01,-9.393840572830371161e-02
-1.573408868160199037e-01,5.506033792482938338e-01,1.058121671604129066e+00,9.436878278404782217e-01,4.533156952034052001e-01,-1.126657456543646435e-01,-6.286545213173658775e-01,-7.498155050504250463e-01,-7.318789125758278225e-01,-3.360230688459385773e-01,1.840183392877820234e-01,8.855613109573285957e-01,9.457459384407422842e-01,7.842137422829255078e-01,2.722317234045237289e-01,-3.558901378342003707e-01,-1.017008168871235130e+00,-1.023742696214992476e+00,-5.389664064627851525e-01,1.266435608208795194e-01
-6.699363993212971435e-02,5.110436345664127744e-01,1.121715265497323255e+00,7.743699343784840039e-01,6.043366731016980298e-01,-1.624629639011054005e-01,-6.070166430530767876e-01,-8.774227441537475469e-01,-8.596132482365447247e-01,-3.036678486172084690e-01,3.371714717627690705e-01,9.234587477360383101e-01,9.091940345673239499e-01,6.345528012028481823e-01,1.075065056690469312e-01,-5.730341418185116442e-01,-9.460504440394307268e-01,-9.371541394902207500e-01,-5.586415999206519878e-01,5.869455831914437843e-02
-5.802649386227712314e-02,5.318724067796168908e-01,1.212086213464945272e+00,8.389154970703845970e-01,4.783672696254563372e-01,-1.617061887587847580e-01,-8.129739198170962133e-01,-8.647546734056004158e-01,-8.515489337757020660e-01,-3.004315929581090616e-01,4.597284204672688057e-01,8.947744419016271378e-01,1.184312541972487365e+00,9.464874397027527309e-01,2.146822211585561191e-01,-7.007013442937196634e-01,-8.630960615150052861e-01,-9.995385718035957323e-01,-4.572803778168740285e-01,-5.238448190026193801e-02
-8.307910218456240892e-02,7.280715889098005045e-01,9.814247172288155241e-01,5.739830418305811310e-01,5.597451061426940155e-01,-3.699175140055971367e-01,-7.980834096797442268e-01,-1.121075915425358227e+00,-7.768694734834108440e-01,-2.349995817296165468e-01,3.816378233266183861e-01,7.903758211433558056e-01,1.164158977763096958e+00,6.638850352449666703e-01,1.864699982352225338e-01,-2.885286241776334193e-01,-7.044550241251164024e-01,-1.044969215155540310e+00,-6.112456070133810426e-01,8.243539176390515810e-02
-3.529347983759578960e-03,6.273370626991447985e-01,1.085989945827637859e+00,9.588731357660998933e-01,5.180260143555599495e-01,-2.826821100205397785e-01,-5.612855526589252131e-01,-6.946649078785818165e-01,-1.021176230516762207e+00,-2.193928348670863837e-01,4.242501465939045868e-01,6.719794861668230146e-01,1.032585285543972553e+00,7.324189459405413549e-01,2.076403431761061347e-01,-5.349624314728453900e-01,-8.251037402351063532e-01,-1.047933781600496328e+00,-6.208990452777231051e-01,1.453937482726410102e-01
4.193365112059008193e-02,4.647188035384619553e-01,1.051722095842531735e+00,9.295747809052989918e-01,4.039735171077821207e-01,-2.432388412886019036e-01,-6.359279386849883142e-01,-1.126930243911109741e+00,-8.173010734209871231e-01,-2.791966629530486799e-01,2.189940280322834054e-01,9.211562035597951059e-01,8.724507412130950712e-01,7.818071389187186693e-01,2.795806395559459201e-01,-4.644360547579871601e-01,-7.604058567927732826e-01,-9.664634780595264818e-01,-4.872486546457688306e-01,-7.461042506936238494e-02
-1.462969286545224290e-01,7.029184816158166038e-01,8.161366935584066784e-01,1.031456427793370878e+00,5.321855259057854948e-01,-8.586156171506384438e-02,-7.505183444443533913e-01,-7.931784505122274620e-01,-9.011592788193792947e-01,-3.194501202578309829e-01,4.232321103309639732e-01,7.983703010356932861e-01,1.008412459197442157e+00,7.309706507289726041e-01,2.123408713261091263e-01,-4.580941438200598625e-01,-9.023496088848748098e-01,-9.702346941787781676e-01,-3.867961205255824320e-01,7.592125767316823537e-02
-1.199165779703899870e-01,7.392410795171630022e-01,7.714546614360553445e-01,9.393086962766843406e-01,2.843577967379894433e-01,-3.218587982095169608e-01,-6.617874325301280614e-01,-1.146540244481115911e+00,-8.986028067740774450e-01,-2.795516958155900289e-01,2.781148059165943209e-01,7.427640574489267067e-01,1.177196666990130369e+00,5.634553173537404369e-01,-1.197151189704406815e-02,-4.457850779450974188e-01,-9.625494327267676287e-01,-9.396293597765658090e-01,-5.036076142078512730e-01,6.984329032277682148e-02
